"lyrics","genre"
"so you be all star now so you be what be in nowtop of the world now so you be the kingsthere be only one throne and i be not do with it still shit sleep eat breathe it ten year and you be still hang on my every word with bait breath after a decade push boundary prove impossible possible make something from nothing create large than lifealways reject the herd always ahead of the curve write the record your favorite band rip off in their recordsyou be all so fuck outrageous i can not take it motherfuckers much than a little complacent where do it go where do it go so wrongjust sit the fuck down pay attentionthere be too much noise for a 2 listen where do it go where do it go so wrongthere be the first one the triple gold one the steal by every fuck band on summer tour one then the 2 one the live reckless one the knock the pop star off the chart one and the 3 one the fuck the world one the arena sing every fuck word one then be the 4 one the be not me one the we need just a little space to breathe one but now there be this one the i be the king one the i do not care i be gonna do my thing one the break every fuck rule in the book one the fuck you all this shit be fuck outrageous i can not take it motherfuckers much than a little complacent where do it go where do it go so wrongjust sit the fuck down pay attentionthere be too much noise for a 2 listen where do it go where do it go so wrongdo not have to like it but you can not deny you need me to show you what come next what come next i have set the standard far too high for you to follow me feel free to try your good try your bestyou be all so fuck outrageous i can not take it motherfuckers much than a little complacent where do it go where do it go so wrongjust sit the fuck down pay attentionthere be too much noise for a 2 listen where do it go where do it go so wronghahahahahaha",7
"fear it be all the same should i evolve to tend to this sight say out loud then say again if fate so wrong you will start to feel lightheaded by my admission nothing grow just a long list of unsorted law so why then have all my life make no soundand be your eye close even nowmy life make no sound i fear your eye close revolt man this sacred chain bring down to trial no good man can fail the way you need all keep close the vein of empty thought the fine river the raven tend all along insist we be world away so why then have all my life make no soundand be your eye close even nowmy life make no sound i fear your eye close behold the lose behold a bandaid behold the lose behold a bandaid this shameful metaphor fight it through the tooth shameful metaphor bite at your heel shameful metaphor fight it cheek to cheek so why then have all my life make no sound this shameful metaphorsand be your eye close even nowmy life make no sound this shameful metaphorsi fear your eye close",7
"when i meet you i be chillin to some old willie bet you be thinkin how do i get up with this hillbillysaw yourself sittin pretty in the big city and now you be bigtime diggin on some little bitty backroads real slow get your hand out the window now you take a little ride around the farm get to do a little fishin in the dark wrap up in some country boy arm now you know what it be about whatcha think of country nowhalfway down your first country mile you call your mama say it be gonna be a while ha i do not think way out be your style but now you know what it be about whatcha think of country nowyeah whatcha think of country nowaw baby now you have see the way my sun set from a blanket on a bank of a creek bed and i can tell you be hook soon as you saiddo not take me home boy i be not have enough yetnow you take a little ride around the farm get to do a little fishin in the dark wrap up in some country boy arm now you know what it be about whatcha think of country nowhalfway down your first country mile you call your mama say it be gonna be a while ha i do not think way out be your style but now you know what it be about whatcha think of country nowyeah whatcha think of country nowyeah whatcha think about the pine treeshey whatcha think about the cool breezeand whatcha think about the midnight moonaw damn this country look good on you now you take a little ride around the farm get to do a little fishin in the dark wrap up in some country boy arm now you know what it be about whatcha think of country nowhalfway down your first country mile you call your mama say it be gonna be a while ha i do not think way out be your style but now you know what it be about whatcha think of country nowyeah whatcha think of country nowaw baby whatcha think of country nowmmm now you know what it be about whatcha think of country nowembed share urlcopy embed copy",3
"i can finally breathe again bury and burden my patience be go blind my vision be wrong head underwater in wave i can see i find the strength in me the strength in me get up get up i can finally breathe again stand on my own two foot again learn that my scar will not bleed again mistake i can not undo try to destroy you i can finally breathe again i can finally breathe againit be get dark numb the pain inside feel like forever all the time i have try to be mys mu lf break the chain no one mu ver see i find the strength in me i can finally breathe again stand on my own two foot again learn that my scar will not bleed again mistake i can not undo try to destroy you i can finally breathe again breathe again let go of the weight inside can we give this another tryletting go i feel alive i can finally breathe again stand on my own two foot again learn that my scar will not bleed again mistake i can not undo try to destroy you i can finally breathe again breathe again breathe again breathe again embed share urlcopy embed copy",5
"steppin out steppin out steppin out and jumpin up and steppin out steppin out steppin out and jumpin up and steppin out steppin out steppin out and jumpin up and pressure off pressure off pressure pressure pressure off past be another country the present will never last the future it be still tomorrow be we live too fastsearchlight the crowd i be fix on your face i know it good but it be a dream i can not place something be happen to me maybe it be happen to you you you you everybody everywhere feel it in the air oh yes it be time to take the pressure off everybody everywhere step out into the futureit be time to take the pressure off oh oh oh oh oh oh oh oh oh ohit be up to you nowit be time to take the pressure off oh oh oh oh oh oh oh oh oh ohit be up to you nowit be time to take the pressure off steppinsteppinsteppinit be time to take the pressure off swim with the rat race or run against the tideit be everybodys business when there be nowhere to hide searchlight the crowd i be fix onto youthere be a way out of this into the blue something be happen to me maybe it be happen to you you you you everybody everywhere feel it in the air oh yes oh yes it be time to take the pressure off everybody everywhere step out into the futureit be time to take the pressure off oh oh oh oh oh oh oh oh oh ohit be up to you nowit be time to take the pressure off oh oh oh oh oh oh oh oh oh ohit be up to you nowit be time to take the pressure off steppin out steppin out steppin out and jumpin up and steppin out steppin out steppin out and jumpin up and steppin out steppin out steppin out and jumpin up and pressure off pressure off pressure pressure pressure off i be lose do not wanna be find i be up and not gonna be down outside look in on myself just me i can not be anyone else be it bad when you be feel this goodare we all misunderstoodit be fine go out of my mind go out of my mind go out of my mind everybody everywhere yes feel it in the air whoooh yes oh yes it be time to take the pressure off everybody everywhere step out into the futureit be time to take the pressure off oh oh oh oh oh oh oh oh oh ohit be up to you nowit be time to take the pressure off oh oh oh oh oh oh oh oh oh ohit be up to you now step out into the future oh oh oh oh oh oh oh oh oh oh jump up into the future oh oh oh oh oh oh oh oh oh oh step out into the future oh oh oh oh oh oh oh oh oh oh jump up into the future oh oh oh oh oh oh oh oh oh oh step out into the future embed share urlcopy embed copy",1
"good i know it get hard every single day and i know my darkness will never go awayit be hard when you be live and you do not feel much and you be down and you be hope that thing be gonna change oh we do not know the road that we be head down but we all know if we be lose then we will find a way we do not know if we leave will we make it home but we all know if there be hope then we will be okay and some say it get bright we just have to wait mother mother i can feel your heart break burn through me every single dayit be hard when you be live and you do not feel much and you be down and you be hurt because you do not feel lovedit be hard when you be live and you do not feel much and you be down and you be hope that thing be gonna change oh we do not know the road that we be head down but we all know if we be lose then we will find a way we do not know if we leave will we make it home but we all know there be hope and we will be okay oh we do not know the road that we be head down but we all know if we be lose then we will find a way we do not know if we leave will we make it home but we all know if there be hope then we will be okay oh there be something in my mind that be kill methere be something that this life not give me would you saythere be something in my mind that be kill methere be something that this life not give me would you say oh we do not know the road that we be head down but we all know if we be lose then we will find a way we do not know if we leave will we make it home but we all know if there be hope then we will be okay oh we do not know the road that we be head down but we all know know if we be lose then we will find a way we do not know if we leave will we make it home but we all know if there be hope then we will be okay embed share urlcopy embed copy",7
"i retire my red lipstick because you say you do not like it i do not wear my high heel shoesbecause i can not be tall than you i do not wanna lose my friend but now it be hard to even find themit be what you want be not itit be what you want i think i would miss you when it endedi think it hurt me but it do noti think i would miss you i think i would miss you but i miss me much i miss my own beat to my own snare drum i miss me much miss my own sheet in the bed i make up i forget i have dream i forget i have wing forget who i be before i ever kiss you yes i think i would miss you but i miss me much i miss me morei put on my old record that i hide in the back of the closet and i turn them up to ten and then i play them all again i find my independencecan not believe i ever lose it what you want be not itit be what you want i think i would miss you when it endedi think it hurt me but it do noti think i would miss you yes i think i would miss you but i miss me much i miss my own beat to my own snare drumi miss me moremiss my own sheet in the bed i make up i forget i have dream i forget i have wing forget who i be before i ever kiss you yes i think i would miss you but i miss me much i miss me morei think i would miss you i think it hurt me and i would wanna kiss you i think i would miss you but i miss me much i miss my own beat to my own snare drumi miss me moremiss my own sheet in the bed i make up i forget i have dream i forget i have wing forget who i be before i ever kiss you and i think i would miss you but i miss me morei miss me morei miss me morei miss me much",3
"i have be losin my mind tryna figure it out but i be stick in a drought i guess i will start again i have be losin my mind tryna figure it out but i be stick in this house i be my only friendlately i know i have be a punk and i need to sober up double cup it get me stick i think i be losin it yeahbecause every time that i have be gettin stick i be stuckthere be a line inside my head my headof all my friend that they have be dead since i make it outit be every time that you cross my mind remember the time but i know that you will not ever change i be not sober up sick and tire of love if you draw that line bae i hope you know i be crossin it i have be losin my mind tryna figure it out but i be stick in a drought i guess i will start again i have be losin my mind tryna figure it out but i be stick in this house i be my only friend over and over again it be like i never win why you puttin me down it do not make any sense i be not sober again but i be tryna pretend like everythings alright but it be over with i get drink and interrupt and my eye look red because i be mad at myself i stab the openinlately everything i say you just tell me be wrong i tell her i will not be here long i can not hold it in every time you cross my mind i burn another memory to keep yours inside i see us drown like high tide and everything be nothing if you be not here tonight i have be losin my mind tryna figure it out but i be stick in a drought i guess i will start again i have be losin my mind tryna figure it out but i be stick in this house i be my only friend over and over again it be like i never win why you puttin me down it do not make any sense i be not sober again but i be tryna pretend like everythings alright but it be over with oh oh yes ohoh woah woahohoh woah oh woah ohoh oh oh ohoh woah ohoh woah mmm",4
"i feel sweet do you feel sweetit be amaze i have no skin and i feel everythingit be amaze i feel good when you feel good i know i would and it be amaze i have want this for so long now the deed have be do we shall rise with the sun and spend our time as one now there be no sin in anything and it be amaze i love life i hope you do toobecause i love everythingit be all amaze i feel you do you feel youi understand when they say we be bear againbecause i feel bear again i be bear again and it be amaze and it be the good thing and it be gloriousit be life change this feel be amazingit be the good thingit be gloriousit be life change this feel this feel oh lord this feelingit be amazingit be in the star in the sunit be everywhere in everyone and it will be every day from now on from now on we be one and it be amazingit be in the star in the sunit be everywhere in everyone and it will be every day from now on from now on we be one and it be amazingit be in the star in the sunit be everywhere in everyone and it will be every day from now on from now on we be one and it be amaze embed share urlcopy embed copy",1
"cheer ohoh ohohsippin codeine like it be beer ohoh ohohi be in london so i be scream cheer ohoh ohohohohohohohman of the year still get problem lookin in the mirror you look awful talkin to myself do it too often jk juice wrld you be so awesome um i be run up fund bottle full of pill let us have fun no cheap thrill only rich one fire drill hot than the sun my up and down i will jot them down in london town cheer to the golden yearslet us raise our hand let us sing and dance i know i be here to save you i know i be here to save youlet us raise our hand and sing and dance i know my lyric save you i know i help your breakthrough they say life a puzzle good i ama piece it together but from the way i be movin i will probably be piece forever i date a bad bitch she will be over decent forever even with fake tit this other hoe just decent forever my lady say she see a baddie in the hotel lobby good love let us fuck her together we get the world to our back give a fuck never have middle finger up we be screamin fuck em forevermy up and down i will jot them down in london town cheer to the golden year my up and down i will jot them down in london town cheer to the golden yearslet us raise our hand let us sing and dance i know i be here to save you i know i be here to save youlet us raise our hand and sing and dance i know my lyric save you i know i help your breakthrough",4
"be still my love i will return to you however far you feel from me you be not alone i will always be wait and i will always be watch you speak to me speak to me speak to mei can not let goyou be every part of me the space between be just a dream you will never be alone i will always be wait and i will always be watch we be one breath apart my love and i will be hold it in till we be together hear me call your name and just speak speak to me speak to me speaki feel you rush all through me in this wall i still hear your heartbeat and nothing in this world can hold me back from break through to you we be one breath apart my love and i will be hold it in till we be together hear me call your name just believe and speak speak to me speak to mebe still my love i will return to you",7
"short cut to a quick buck be work all the time rent out your mind and save every dimebecause when ten of that combine they cross a sacred line and go from pocket change to a gold mine she say she would be down to hang out with her parent out of town she be hope i be around for a party at her vacant place i say i would come show up and feel out of place so i head homethat be when she text my phone and ask me where i be and when i say i be go she break my spine and in that pain i realize every dime i would ever save be not worth anythingwhat be the drive in be alive if you do not know who you arewhat be the fun in get drink if you cant take it too faryeah my friend be say ive be waste all my weekend contemplate if it be me or the booze that really get waste i do even taste it when im throw back shot as if its a race then quickly chase them but without a mouth i be so down but my hometown it only make me feel alone and just when ihometown girl be my great fear so in a couple day i will be off to college for another year thinkin i be gettin away by hit the road somehow she make it to all of my show now where can i gogirl it be a simple a matter put your paint finger on my tongue so i can taste the lacquer and relive each door that you have touch and then she split my lip and for three whole day i try to speak but everyone agree they can not hear a word i would saywhat be the drive in be alive if you do not know who you arewhat be the fun in get drink if you can not take it too fari be sing oh i do not know take me anywhere but home without a mouth i be so down but my hometown it only make me feel alone and just when i think i be in the clear she hook her hair behind her ear and say i be go down she say baby it be okay you feel the way you do if you keep it to yourself life be a bitch with no mouth and no lip but it sure be not no fun with no tooth and no tongue life be a bitch with no mouth and no lip but it sure be not no fun with no tooth and no tongue life be a bitch with no mouth and no lip i say life be a bitch with no mouth and no lip i say life be a bitch with no mouth and no lip without a mouth i be so down but my hometown it only make me feel alone then just when i think i be in the clear she hook her hair behind her ear say babe be you aware of who i be",5
"liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar liar i get catch up in tryin to be somethin i be not to please everyone else i look deep in the mirror to find everything that be not right with myself god only know i have try to fight it fight itit be just a wolf that be always cryin cryinthe devil be a liar say he can give you everything that you desire everything you want but you would be playin with the fire so do not believe the lie it come at a price look like you get somewhere to be people you need to see gotta keep up they say image be everything makin it hard to think that you be enough god only know you have try to fight it fight itit be just a wolf who be always lyin lyinthe devil be a liar say he can give you everything that you desire everything you want but you would be playin with the fire so do not believe the lie it come at a price yes devil be a liar say he can give you everything that you desire everything you want but you would be walkin on the wire so do not believe the lie it come at a pricedo not believe the lie oh yes do be dancin with the devil do believe a single word ohohohcause when we get to heaven we gon sing and watch him burn oh nodancin with the devil do believe a single word ohohohcause when we get to heaven we gon sing and watch him burn the devil be a liar the devil be a liar the devil be a liar say he can give you everything that you desire everything you want but you would be playin with the fire so do not believe the lie it come at a price yes devil be a liar say he can give you everything that you desire everything you want but you would be walkin on the wire so do not believe the lie it come at a pricedo not believe the lie embed share urlcopy embed copy",2
"you be the word at the begin one with god the lord much high your hide glory in creation now reveal in you our christ what a beautiful name it be what a beautiful name it be the name of jesus christ my king what a beautiful name it be nothing compare to this what a beautiful name it be the name of jesus you do not want heaven without us so jesus you bring heaven down my sin be great your love be great what can separate us nowwhat a wonderful name it be what a wonderful name it be the name of jesus christ my king what a wonderful name it be nothing compare to this what a wonderful name it be the name of jesus what a wonderful name it be the name of jesus death can not hold you the veil tear before you you silence the boast of sin and grave the heaven be roar the praise of your glory for you be raise to life againyou have no rival you have no equal now and forever god you reign yours be the kingdom yours be the glory yours be the name above all name what a powerful name it be what a powerful name it be the name of jesus christ my king what a powerful name it be nothing can stand against what a powerful name it be the name of jesus you have no rival you have no equal now and forever god you reign yours be the kingdom yours be the glory yours be the name above all name what a powerful name it be what a powerful name it be the name of jesus christ my king what a powerful name it be nothing can stand against what a powerful name it be the name of jesuswhat a powerful name it be the name of jesus what a powerful name it be the name of jesus",2
"this trial make us who we be who we be we arewe be motivate by the scar that we be make of this trial make us who we be who we be we be we take our place in the dark and turn our heart to the star hear me from the bottom forge in regret i be the silversmith doomsday you have it come march the street with a iron fist obey no much in silence the steel in our heart will be monument today they will hear the violencewe will rise from the dark like lazarus this trial make us who we be who we be we arewe be motivate by the scar that we be make of this trial make us who we be who we be we be we take our place in the dark and turn our heart to the star the end will not be forgottenit be write in the star and the hieroglyph send the lionhearted the stone break bone but we be venomous this trial make us who we be who we be we arewe be motivate by the scar that we be make of this trial make us who we be who we be we be we take our place in the dark and turn our heart to the star call callingwe have come out to play show me show me a new way slowly slowlythey have lead you astray away we go now into the fray this trial make us who we be who we be we arewe be motivate by the scar that we be make of this trial make us who we be who we be we be we take our place in the dark and turn our heart to the star step forward for synchronization please select a item to be print you do not have access to that item do you wish to proceedyou have 3027 credit please select you do not have access to that item do youyou do not have access to that item do youplease exit the platform please exit the platform please ex",5
"raindrop roll off my brim street light get the pavement glisten touchdown i fall into your arm right where i belong your everlasting arm and where would i be without youi would be packin my bag when i need to stay i would be chasin every breeze that blow my way i would be buildin my kingdom just to watch it fade awayit be truethat be me without you ooh oohooh ooh oohthat be me without you ooh oohooh ooh oohthat be me without you ooh oohooh ooh oohdo not know where i would be without youoohwoahoh ohoh oohwoah without youflashback step into the scenethere be you and there be a very different me touchdown you have me at believeyou have me at believe you do and where would i be without youwithout you i would be packin my bag when i need to stay i would be chasin every breeze that blow my way i would be buildin my kingdom just to watch it fade awayit be truethat be me without you ooh oohooh ooh oohthat be me without you ooh oohooh ooh oohthat be me without you ooh oohooh ooh oohdo not know where i would be without youwhere would i bei be in deep so incompletetil you rescue me yes you rescue me you rescue me now you be mine and i be yours you rescue me and i be yours forever you save me remake me where would i bei would be packin my bag when i need to stay i would be chasin every breeze that blow my way i would be buildin my kingdom just to watch it fade awayit be true that i would be packin my bag when i need to stay i would be chasin every breeze that blow my way oh that blow my wayi would be buildin my kingdom just to watch it fade awayit be so truethat be me without you ooh oohooh ooh ooh that be me without you oh that be me without youthat be me without you ooh oohooh ooh ooh that be me without youthat be me without you ooh oohooh ooh ooh that be me without you oh that be me without youdo not know where i would be without youthat be me without youohohohohthat be me without youohohohohthat be me without you that be me without youohohohohdo not know where i would be without you",2
"i be bury beneath my shame who can carry that kind of weight it be my tomb till i meet you i be breathe but not alive all my failure i try to hide it be my tomb till i meet you you call my name and i run out of that grave out of the darkness into your glorious day you call my name and i run out of that grave out of the darkness into your glorious day now your mercy have save my soul now your freedom be all i know the old make new jesus when i meet you you call my name and i run out of that grave out of the darkness into your glorious day you call my name and i run out of that grave out of the darkness into your glorious day i need rescue my sin be heavy but chain break at the weight of your glory i need shelter i be a orphan now you call me a citizen of heaven when i be break you be my heal your love be the air that i be breathe i have a future my eye be open you call my name and i run out of that grave out of the darkness into your glorious day you call my name and i run out of that grave out of the darkness into your glorious day",2
"he do it he do it estes a friend of mine we meet up every tuesday night for dinner and a glass of wine estes be losin sleep her husband actin different and it smell like infidelity she say that be not my merlot on his mouth that be not my jewelry on our joint accountno there be not no doubt i think i be gonna call him out she say i think he do it but i just can not prove iti think he do it but i just can not prove it i think he do it but i just can not prove it no no body no crime but i be not lettin up until the day i die no no i think he do it no no he do it este be not there tuesday night at olive gard mu n at her job or anywhere h mu report his miss wife and i notice when i pass his house his truck have get some brand new tire and his mistress move in sleep in estes bed and everything no there be not no doubt somebodys gotta catch him out because i think he do it but i just can not prove it he do iti think he do it but i just can not prove it he do iti think he do it but i just can not prove it no no body no crime but i be not lettin up until the day i die no no i think he do it no no he do it good thing my daddy make me get a boat license when i be fifteen and i have clean enough house to know how to cover up a scene good thing estes sister gonna swear she be with meshe be with me dudegood thing his mistress take out a big life insurance policy they think she do it but they just can not prove it they think she do it but they just can not prove it she think i do it but she just can not prove it no no body no crime i be not lettin up until the day heno no body no crime i be not lettin up until the day heno no body no crime i be not lettin up until the day he die",3
"i would be jealous too if she be with you i would be out of my mind watch her move if i be just a guy with across the room view i would be jealous too if she be with you with you she laugh like she just break into a hotel pool she love desert and the sunset out in malibu if you feel the way it feel the way she look at you i would be jealous too i would be jealous too she be a california red in a diva bar hourglass body like a guitar that forever wild smile appeal be like a glitter bomb in the atmosphere eye lock on her like a movie like they be not ever see a pair of blue jeanscan not blame em if they want her like i do i would be jealous too if she be with you i would be out my mind watch her move if i be just the guy with across the room view i would be jealous too if she be with you she come on strong than a bourbon street hand grenadeit be like you know her fore you even really know her name if you can see her in the morning sleep next to you just like i get to i would be jealous too she be a california red in a diva bar hourglass body like a guitar that forever wild smile appeal be like a glitter bomb in the atmosphere eye lock on her like a movie like they be not ever see a pair of blue jeanscan not blame em if they want her like i do i would be jealous i would be jealous i would be jealous too i would be jealous i would be jealous i would be jealous too she be a california red in a diva bar hourglass body like a guitar that forever wild smile appeal be like a glitter bomb in the atmosphere eye lock on her like a movie like they be not ever see a pair of blue jeanscan not blame em if they want her like i do i would be jealous too if she be with you i would be out my mind watch her move if i be just the guy with across the room view i would be jealous too if she be with you with you",3
"be not it funny how some thing take you back and the here and now just fade to black when i pull that blue tarp off that time machine man it hit me seventeen year old runnin on dumb luck spend the whole darn summer livin in that truck them old tire still cover in all that mud like it stick with me in my blood when life be nothing much than live for the night just tryna steal a kiss on the tailgate of that ride good ole day do not wash away just like that georgia clay only one of my friend with a fake idit make me the hometown celebrity use to put her in park in a vacant lot and i still can not believe we never get catch when life be nothing much than live for the night just tryna steal a kiss on the tailgate of that ride good ole day do not wash away just like that georgia clay all over everything every last memory man it be all comin back to meam not it funny how some thing take you back when life be nothing much than live for the night just tryna steal a kiss on the tailgate of that ride good ole day do not wash away man some thing they just do not change just like that georgia clay all over everything every last memoryit be all comin back to me embed share urlcopy embed copy",3
"be i ever gonna break freewill i ever see what it be worthbecause you tell me to be happy when all i do all i do be work i have be run round since the crack of dawn i have be make round i have be poundingit be be 90 day since i have see a friend since i have have some time to allow this i remember the day with time on my own but now there be barely meat on the bone nothing leave but leave me alone all the people i see be just on my phone i can feel it come i have be feel it for day i be out here in the sun while you be hide in the shade you follow me around like a monster full of rage be i ever gonna break freewill i ever see what it be worthbecause you tell me to be happy when all i do all i do be work all i do be work i have be try to find some inner strength get back on my foot keep me groundedit be be 90 day since i have have some sleep now my dream get me surround in so many way i have turn into stone numb to the grind i be stick in a zone nothing leave but leave me alone all the people i know be stick on my phone i can feel it come i have be feel it for day i be out here in the sun while you be hide in the shade you follow me around like a monster full of rage be i ever gonna break freewill i ever see what it be worthbecause you tell me to be happy when all i do all i do be work all i do be work when all i do all i do be work all i do be work one two three we all fall down we work ourselves into the grind one by one the clock strike twelve we punch back in inside our shell inside our shell all i do all i do all i do be work all i do be work work work work work embed share urlcopy embed copy",5
"the sparrow not worry bout tomorrow or the trouble to come the lilys not think bout the season the drought or the flood a tree that be plant by the wateris not faze by the fire so why should i because you take good care of me you take good care of me you know what i need before i even ask a thing and you hold me in your hand with a kindness that never end i be carry in your love no matter what the future bring yes you take good care of me the sun not worry bout the wintercause soon it will pass the light not think bout the darkness or the shadow it cast a heart that be plant in forgivenessdoes not dwell in the past so why should i bebecause you take good care of me you take good care of me you know what i need before i even ask a thing and you hold me in your hand with a kindness that never end i be carry in your love no matter what the future bring yes you take good care of me i know there must be much but i cant get past your kindness i know theres get to be much but i can not get past your goodness i know there must be much but i cant get past your kindness i know there be get to be much but i can not get past your goodness you take good care of me you take good care of me you know what i need before i even ask a thing you hold me in your hand with a kindness that never end i be carry in your love no matter what the future bring oh you take good care of me embed share urlcopy embed copy",2
"get a lot of answer i be look for in this medsbout time i talk to somebody shrink my head a lot of promise break thing that be say and i can not get out of this bed get bruise on my heart plenty scar on my mind get blister under the bandaid over my life gonna rip it open and show the world what be there lord know i be not perfect when everything around me start to fall i rise up again to the callwe be all just a little bite break yeahwe be all just a little bite hurt yeahwe have all get wound half open yeahwe all can use a little work a little work a little gotta wait first of the month to pick up that check he bounce and leave it be over never come back have a lot of question bout daddy after he leave now it be just momma and them kid and she saidi will hold her down do not you worry we will find a way no matter how i will make sure the bill get paidshe give it all and thank god their mouth get feed she pray the cycle would end when everything around us start to fall we rise up again to the callwe be all just a little bite break yeahwe be all just a little bite hurt yeahwe have all get wound half open yeahwe all can use a little work a little work a little sometimes when you feel like you need it they send in the medic woah but if it be your soul that be bleed that slow drip will not help it noit be time to get up to the front of the line the guard of the battle and straight for the mind good good good wellthere be nothing that be hold you down stick on the grind far from the crownbecause you be a warrior much than you knowwe be all just a little bite break yeeahwe be all just a little bite hurt yeeahwe have all get wound half open yeeahwe all can use a little work a little work a little a little a little a little",1
"when i think of that time i be hurt i see you because you be there too and every pain i feel you heal be so you will see my heart run free sayin no to my downcast soul sayin no to the lie i tell myself sayin no to my downcast soul your love be lift me in my weakness when nothing else can help hallelujah your love be lift me by the spirit that defeat death hallelujah your love be lift me god i know your voice it carry and i hear you every i love youso would you hold on to this burdensbecause they weigh me down and i wanna run with you sayin no to my downcast soul sayin no to the lie i tell myself sayin no to my downcast soul your love be lift me in my weakness when nothing else can help hallelujah your love be lift me by the spirit that defeat death hallelujah your love be lift me i can feel your love i can feel your love i can feel your love i know you be hold me i can feel your love i can feel your love i can feel your love you will never let me go i can feel your love i can feel your love i can feel your love i know you will fight for me i can feel your love i can feel your love i can feel your love and you will not let me down in my weakness when nothing else can help hallelujah your love be lift me by the spirit that defeat death hallelujah your love be lift me i can feel your love i can feel your love i can feel your loveyour love be lift mei can feel your love i can feel your love i can feel your loveyour love be lift meyour love your love your love be lift me your love your love your love be lift meyour love be lift meembed share urlcopy embed copy",2
"just pick yourself up dust yourself off they say it be not that hard but just puttin one foot in front of the other be not gettin me too far this movin on be not comin along the way they say it would i guess whoever say the grass be green must have never see the other side and what do not kill you make you strong sure sound like a lie and whoever say that time heal everything and everything will be alrightwhoever say it be not the end of the world and you will find somebody newmust have never meet youmust have never hear you say you would never leave me then watch you walk awaymust have never fall as hard as i do because then they would not saymaybe it be not mean to be yes maybe you be good off alonei guess whoever say the grass be green must have never see the other side and what do not kill you make you strong sure sound like a lie and whoever say that time heal everything and everything will be alrightwhoever say it be not the end of the world and you will find somebody newmust have never meet youmust have never meet youmaybe it be not mean to be yes maybe you be good off alonewhoever say the grass be greenermust have never see the other sidewhat do not kill you make you strongerstill sound like a lie and whoever say that time heal everything and everything will be alrightwhoever say it be not the end of the world you know she be not the only girlyou win you lose you find somebody newmust have never meet you oh must have never meet you hey must have never meet you",3
"say she tire of little money need a big boy pull up 20 inch blade like i be lil troy now it be everybody flockin need a decoy shawty mix up the vodka with the la croix yes gwagen gwagen gwagen gwagen all the housewife pullin up up upi get a lot of toy 720s bumpin fall out boy you be talkin shit in the begin mmmmback when i be feelin much forgivin much forgivini know it piss you off to see me winnin see me winninsee the igloo in my mouth when i be grinnin i be grinnin yes hunnid band in my pocket it be on me hunnid deep when i roll like the army get much bottle this bottle be lonely its a moment when i show up get em sayin wow wow wowhunnid band in my pocket it be on me on meyeah your grandmama probably know me know meget much bottle this bottle be lonely its a moment when i show up get em sayin wow wow woweverywhere i go heycatch me on the block like i be mutombo wow750 lambo in the utah snow skrrttrunk in the front like that shit dumbo yes cut the roof off like a niptuck pull up to the house with some big butt turn the kitchen counter to a stripclub yes wowme and dre come for thewhen i get guap all of yall just appear wowbefore i drop stoney none of yall really care carednow they always say congratulation to the kid kidand this be not a 40 but i be pourin out this shit yeahused to have a lot but i get much now yupmade another hit because i get bore now yupalways goin for it never punt 4 down last call hail mary prescott touchdown ayy hunnid band in my pocket it be on me on mehunnid deep when i roll like the army heyget much bottle this bottle be lonelyit be a moment when i show up get em sayin wow wow wowhunnid band in my pocket it be on me yes yeahyeah your grandmama probably know me yes yeahget much bottle this bottle be lonelyit be a moment when i show up get em sayin wowgot em sayin wowayy ayy wow sayin wowwow wow",6
"dirty look from your mother never see you in a dress that color noit be a special occasion not invite but i be glad i make it oh let me apologize i will make up make up make up make up for all that time all that timesyour love i do not wanna lose i be beggin beggin beggin beggin i be beggin you wait can you turn around can you turn aroundjust wait can we work this out can we work this outjust wait can you come here please because i wanna be with you wait can you turn around can you turn aroundjust wait can we work this out can we work this outjust wait can you come here please because i wanna be with you can we talk for a momentgot this feeling that i be tire of holdin onwas not tryna get waste i need much than three or four to say this oh let me apologize yes i will make up make up make up make up for all that time all that timesyour love i do not wanna lose losei be beggin beggin beggin beggin i be beg you wait can you turn around can you turn around nojust wait can we work this out can we work this out just waitjust wait can you come here please because i wanna be with you wait can you turn around can you turn aroundjust wait can we work this out can we work this out just waitjust wait can you come here please yes because i wanna be with you you say i be just another bad guy you say i have do a lot of thing i can not undo before you tell me for the last time yes i be beggin beggin beggin beggin beggin you wait can you turn around can you turn aroundjust wait can we work this out can we work this out can we work this outjust wait can you come here please because i wanna be with you i wanna be with youwait can you turn around can you turn aroundyeajust wait can we work this out can we work this outjust wait can you come here please because i wanna be with you",1
